track,candidate_id,episode,kind,start,end,total_return,max_drawdown,annualized_volatility,sharpe_zero_rf,economic_total_return,economic_max_drawdown,economic_annualized_volatility,economic_sharpe_zero_rf,final_nav,sessions,transaction_costs,commission_cost,sell_tax_cost,turnover_two_way,max_daily_volume_participation,trades,simulated_warning_days,disqualified,complete_period,rejected_trade_count,measured_hard_breach_days,raw_rule_breach_days,cash_breach_days,holding_count_breach_days,active_cap_breach_days,overdue_passive_cap_days,stale_held_price_days,execution_price_bound_breaches,unfilled_orders,no_valid_plan_days,hold_without_envelope_days,official_compliance,independent_audit,research_eligible
official_ex_post,x0352,m25_2026-03,reset_25_sessions,2026-03-02,2026-04-07,0.014238614997965415,0.10945438171254052,0.5280261060814838,0.5243321230668218,0.014238614997965415,0.10945438171254052,0.5268840043428681,0.5244012170808273,1014238614.9979653,25,6008824.1966124065,3515151.457773133,2493672.738839274,2.5154685520392466,1.4341827207324283,131,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,x0352,m25_2026-04,reset_25_sessions,2026-04-01,2026-05-08,0.3463663269264654,0.06075328164000093,0.3724865666798937,8.274595348186955,0.3463663269264654,0.060724923710226975,0.3727988898316025,8.267974946511105,1346366326.9264655,25,4850953.36436308,2907263.6655171774,1943689.6988459025,1.8488668989843222,2.7854659002199984,78,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,x0352,m25_2026-05,reset_25_sessions,2026-05-04,2026-06-05,0.10772992579295848,0.09028302443781955,0.35223904346309837,3.1022168083491386,0.10772992579295848,0.09028302443781955,0.35223904346309837,3.1022168083491386,1107729925.7929585,25,5740481.639830295,3437041.1398384273,2303440.4999918677,2.3052848737689575,0.7224892852258682,145,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,x0352,m25_2026-06,reset_25_sessions,2026-06-01,2026-07-06,-0.0019291378874410903,0.08962728739011883,0.3983449308568641,0.14398678454874236,-0.0019291378874410903,0.08962728739011883,0.40030041163929586,0.14510966451037546,998070862.112559,25,4227627.658413992,2656391.0772972936,1571236.5811166984,1.8748189587454285,0.0914350416655707,80,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,x0352,m25_2026-07,reset_25_sessions,2026-07-01,2026-08-05,-0.06448584327985551,0.12984490509009639,0.3472100318508732,-1.7654290842720408,-0.06448584327985551,0.12300871920927337,0.33323474739367637,-1.853170555420744,935514156.7201445,25,7269705.895553918,4143093.546909735,3126612.3486441826,2.9952960235851354,0.9601643444087175,146,0,False,True,0,0,0,0,0,0,0,0,1,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,False
official_ex_post,x0352,m25_2026-08,reset_25_sessions,2026-08-03,2026-09-04,0.03445070377751214,0.025956578082868997,0.1617260821415516,2.1901354108686175,0.03445070377751214,0.025704401050020143,0.14285987339204517,2.4603188967262857,1034450703.7775122,25,6145258.309425786,3642853.5180362975,2502404.7913894886,2.5615806331728725,13.870349950670304,115,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,x0454,contest_2025,reset_calendar_analogue,2025-10-26,2025-11-27,0.0517761252870923,0.06735039134489651,0.3100657901783174,1.8613155678786486,0.0517761252870923,0.06735039134489651,0.3100657901783174,1.8613155678786486,1051776125.2870922,24,5980552.828285679,3488817.1533856625,2491735.674900017,2.401605011788482,1.9126029132362254,119,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,x0454,full,continuous,2025-01-02,2026-09-21,2.834359019373949,0.26801947150496697,0.32135824265834634,2.692297459261235,2.834359019373949,0.26676657014218896,0.3167904729761905,2.726546660085355,3834359019.373949,417,151429388.51160124,74125815.56911276,77303572.94248848,25.796835519344427,7.680501880201653,1631,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,x0454,m25_2025-01,reset_25_sessions,2025-01-02,2025-02-14,0.012735139578210486,0.04707857724581532,0.23464373866756874,0.6567554764137833,0.012735139578210486,0.04702838882953819,0.23495091391664244,0.6561902340254787,1012735139.5782106,25,7088496.263585223,4030131.776628201,3058364.486957022,2.8251027134070332,1.1916480007440533,139,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,x0454,m25_2025-02,reset_25_sessions,2025-02-03,2025-03-10,-0.01932693443209188,0.04955284206299437,0.1305613727085751,-1.4434328110543184,-0.01932693443209188,0.04955284206299437,0.1305613727085751,-1.4434328110543184,980673065.5679082,25,7316232.249985876,4152449.719311503,3163782.530674372,2.9024943267150585,0.4462354281022284,150,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,x0454,m25_2025-03,reset_25_sessions,2025-03-03,2025-04-08,-0.15829174955755698,0.1649140889995474,0.288804502278437,-5.85016102055444,-0.15829174955755698,0.1649140889995474,0.288804502278437,-5.85016102055444,841708250.442443,25,6777183.059516603,3907539.8199734427,2869643.2395431604,2.797505994102668,0.6417632585856885,143,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,x0454,m25_2025-04,reset_25_sessions,2025-04-01,2025-05-08,0.0,0.0,0.0,,0.0,0.0,0.0,,1000000000.0,3,0.0,0.0,0.0,0.0,0.0,0,3,True,False,0,3,3,3,3,0,0,0,0,0,3,0,UNKNOWN_BLOCK_SUBMISSION,PASS,False
official_ex_post,x0454,m25_2025-05,reset_25_sessions,2025-05-02,2025-06-06,0.08016530634519348,0.017751670449995705,0.13724447790658023,5.738071884156122,0.08016530634519348,0.017751670449995705,0.13761191821902946,5.723099307663216,1080165306.3451934,25,5093136.472958447,3129878.408202835,1963258.0647556123,2.138347172537936,0.49279907544835394,90,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,x0454,m25_2025-06,reset_25_sessions,2025-06-02,2025-07-04,0.1444662073292351,0.013826587143113134,0.14768117653800594,9.305550402836484,0.1444662073292351,0.01286603478288495,0.14833790194376734,9.26492368496126,1144466207.329235,25,6419961.725036163,3769547.708116853,2650414.01691931,2.5091380947703956,2.2886137394197426,126,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,x0454,m25_2025-07,reset_25_sessions,2025-07-01,2025-08-04,0.09153235585421138,0.019412966431664014,0.14273902277789546,6.264118157639604,0.09153235585421138,0.017726690428906733,0.1506389908806511,5.942976839350523,1091532355.8542113,25,5083518.154799082,3054656.7374389055,2028861.4173601768,2.09326179345444,3.1580661683310636,85,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,x0454,m25_2025-08,reset_25_sessions,2025-08-01,2025-09-04,0.12170300337284368,0.056412298272939254,0.2837349532792721,4.226127256331944,0.12170300337284368,0.056412298272939254,0.2837349532792721,4.226127256331944,1121703003.3728437,25,6653626.270085029,3885325.6499900054,2768300.620095024,2.5852925915494045,0.38747675139491633,122,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,x0454,m25_2025-09,reset_25_sessions,2025-09-01,2025-10-07,0.0809838548943278,0.05235191855151,0.26080404911297705,3.13910341128402,0.0809838548943278,0.052336160398225307,0.2605490898979744,3.14193348025085,1080983854.8943279,25,7004641.302078199,4059739.523643217,2944901.778434981,2.830264802750687,8.789111546381397,127,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,x0454,m25_2025-10,reset_25_sessions,2025-10-01,2025-11-07,0.09247160663187359,0.03287381500254061,0.21685057558208623,4.222497399396272,0.09247160663187359,0.03287381500254061,0.21685057558208623,4.222497399396272,1092471606.6318736,25,6164990.9720507935,3647096.099060431,2517894.872990362,2.4773885058764145,0.22994306616735163,108,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,x0454,m25_2025-11,reset_25_sessions,2025-11-03,2025-12-05,-0.036466108799541486,0.0740356988186901,0.30425302499147244,-1.082187836306625,-0.036466108799541486,0.0740356988186901,0.30425302499147244,-1.082187836306625,963533891.2004585,25,7245514.740682425,4121033.870406613,3124480.870275812,2.945019121173231,2.199704454295968,173,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,x0454,m25_2025-12,reset_25_sessions,2025-12-01,2026-01-06,0.0906016421823248,0.03810079656430898,0.15809140735887925,5.615417415534738,0.0906016421823248,0.03810079656430898,0.15809140735887925,5.615417415534738,1090601642.182325,25,6063496.812322922,3601868.744815078,2461628.067507844,2.4622363757920924,0.2216203793708145,120,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,x0454,m25_2026-01,reset_25_sessions,2026-01-02,2026-02-05,0.0801006462636864,0.06571939997068421,0.3234268743226301,2.561782395144564,0.0801006462636864,0.06571939997068421,0.3234268743226301,2.561782395144564,1080100646.2636864,25,5760166.464778297,3447278.0908468305,2312888.373931466,2.300900950648361,0.276060917442449,113,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,x0454,m25_2026-02,reset_25_sessions,2026-02-02,2026-03-18,0.16222784984160565,0.08263125646803982,0.39545167351991106,4.035307659487131,0.16222784984160565,0.08263125646803982,0.39545167351991106,4.035307659487131,1162227849.8416057,25,5904309.428702812,3451571.80784999,2452737.6208528215,2.3295741026537153,0.15448067997992726,118,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,x0454,m25_2026-03,reset_25_sessions,2026-03-02,2026-04-07,0.001277525921843825,0.10343027994853493,0.5131602392808111,0.2724388001444328,0.001277525921843825,0.10343027994853493,0.5120698202927144,0.27199387876945125,1001277525.9218438,25,5639765.718564975,3363651.5696574496,2276114.1489075255,2.405745099364238,0.11948810485790029,135,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,x0454,m25_2026-04,reset_25_sessions,2026-04-01,2026-05-08,0.3470327552985595,0.05792698474671154,0.3780503927637534,8.17134271446034,0.3470327552985595,0.057899830877881864,0.37839891190654573,8.164165780548394,1347032755.2985594,25,4867763.741574532,2942218.315841854,1925545.425732678,1.8741697584919728,2.7854659002199984,86,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,x0454,m25_2026-05,reset_25_sessions,2026-05-04,2026-06-05,0.1185889743804609,0.0870921930911972,0.36646983359676005,3.264317232435952,0.1185889743804609,0.0870921930911972,0.36646983359676005,3.264317232435952,1118588974.380461,25,6381434.914836781,3745718.781439584,2635716.1333971964,2.5120429799501127,0.04014085791960881,128,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,x0454,m25_2026-06,reset_25_sessions,2026-06-01,2026-07-06,-0.0005960280375510996,0.08910945538455717,0.4014878046132815,0.17934830263017615,-0.0005960280375510996,0.08910945538455717,0.4033412269555298,0.18025900811474616,999403971.962449,25,4342230.878149958,2709762.249146202,1632468.6290037567,1.91019222941814,0.0914350416655707,79,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
official_ex_post,x0454,m25_2026-07,reset_25_sessions,2026-07-01,2026-08-05,-0.0633100217247371,0.11498124316406433,0.3138102543473396,-1.9470276798108026,-0.0633100217247371,0.10759057293763019,0.3009087902848692,-2.043195921245568,936689978.275263,25,7304592.448785808,4152533.2913830667,3152059.1574027413,2.9892548142921807,0.9888735772980146,151,0,False,True,0,0,0,0,0,0,0,0,1,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,False
official_ex_post,x0454,m25_2026-08,reset_25_sessions,2026-08-03,2026-09-04,0.04632880564645081,0.024515543268398554,0.14962603561084045,3.1254050282407073,0.04632880564645081,0.019684494531762242,0.13258249784953952,3.5099198623818624,1046328805.6464508,25,6262808.86269876,3634705.1216363437,2628103.7410624158,2.5532743269610627,32.59683578832515,111,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS,True
